7630,71,5
7520,67,0
7472,54,1
7514,79,0
7607,63,2
7600,52,0
7527,54,0
7564,56,0
7568,61,0
7533,62,0
7523,80,0
7540,44,0
7633,46,3
7550,74,0
7563,71,0
7496,61,0
7568,56,0
7509,60,0
7546,71,0
7569,55,0
7543,50,0
7535,61,0
7520,78,0
7550,48,0
7486,76,0
7517,67,0
7519,50,0
7641,47,3
7618,66,2
7466,80,4
7541,42,0
7511,80,0
7526,52,0
7608,50,2
7577,51,0
7513,63,0
7638,58,2
7589,71,0
7603,66,2
7517,80,0
7493,71,0
7472,43,1
7649,63,0
7564,57,0
7613,71,5
7606,40,3
7561,73,0
7522,42,0
7587,51,0
7504,74,0
7557,59,0
7640,52,2
7514,47,0
7536,70,0
7477,73,0
7631,70,5
7517,52,0
7500,42,0
7641,41,3
7452,57,1
7643,70,5
7632,68,2
7583,68,0
7618,44,3
7479,41,0
7482,44,0
7587,42,0
7602,74,5
7572,43,0
7510,40,0
7530,61,0
7643,60,2
7510,54,0
7525,44,0
7586,45,0
7611,53,2
7641,65,2
7648,65,2
7459,56,1
7627,51,2
7600,42,0
7456,80,4
7526,47,0
7463,72,4
7476,45,0
7483,57,0
7516,57,0
7588,65,0
7483,49,0
7546,47,0
7647,47,3
7532,40,0
7618,71,5
7523,69,0
7479,78,0
7524,43,0
7624,52,2
7593,61,0
7488,43,0
7624,60,2
7545,52,0
7473,76,4
7538,40,0
7575,74,0
7547,41,0
7649,67,2
7568,74,0
7632,77,0
7585,49,0
7544,61,0
7585,75,0
7530,69,0
7605,51,2
7499,67,0
7524,44,0
7481,63,0
7546,57,0
7599,49,0
7588,77,0
7530,52,0
7608,47,3
7553,60,0
7550,66,0
7582,67,0
7510,48,0
7477,43,0
7631,43,0
7469,54,1
7531,69,0
7643,58,2
7644,47,3
7531,75,0
7581,69,0
7636,79,5
7506,75,0
7520,53,0
7610,80,5
7579,53,0
7635,58,2
7450,43,1
7581,56,0
7606,49,3
7496,48,0
7456,69,1
7597,71,0
7539,53,0
7469,49,1
7462,40,1
7534,68,0
7476,65,0
7456,76,4
7469,42,1
7577,47,0
7644,50,2
7580,40,0
7582,80,0
7499,59,0
7605,61,2
7502,60,0
7555,70,0
7463,73,4
7643,40,3
7615,53,2
7540,62,0
7580,64,0
7467,68,1
7453,73,4
7495,77,0
7542,60,0
7478,78,0
7643,41,3
7599,51,3
7627,79,0
7615,67,2
7477,53,0
7592,43,0
7502,63,0
7540,63,0
7463,71,4
7606,42,3
7585,80,0
7454,74,4
7455,60,1
7508,65,0
7614,76,5
7492,62,0
7469,80,4
7640,63,2
7472,61,1
7611,61,1
7614,62,2
7463,77,4
7544,72,0
7598,76,0
7585,73,0
7603,62,0
7641,43,3
7568,50,0
7513,77,0
7468,41,1
7623,62,2
7541,76,0
7577,42,0
7614,68,2
7581,58,0
7528,51,0
7608,63,2
7466,78,4
7577,70,0
7540,54,0
7475,64,0
7597,52,0
7484,71,0
7495,58,0
7513,46,0
7640,79,5
7507,60,0
7572,80,0
7613,44,3
7586,46,0
7568,69,0
7473,77,4
7627,71,5
7569,71,0
7612,66,2
7593,49,0
7620,76,5
7595,79,0
7539,72,0
7613,60,2
7467,58,1
7560,71,0
7628,71,5
7494,78,0
7504,50,0
7544,67,0
7615,58,2
7600,55,0
7483,74,0
7545,80,0
7518,48,0
7523,48,0
7500,52,0
7632,76,5
7618,54,2
7490,45,0
7526,75,0
7500,42,0
7603,66,2
7628,70,5
7636,62,2
7605,69,2
7545,64,0
7455,60,1
7528,54,0
7487,79,0
7567,43,0
7571,54,0
7464,56,1
7489,64,0
7639,42,3
7467,56,1
7476,78,0
7502,68,0
7462,45,1
7585,52,0
7606,44,3
7607,72,5
7472,44,1
7570,62,0
7530,66,0
7546,48,0
7513,64,0
7580,48,0
7472,69,1
7454,58,0
7549,60,0
7599,67,0
7626,64,2
7596,58,0
7571,73,0
7607,40,3
7460,54,1
7559,60,0
7458,41,1
7608,61,2
7598,68,0
7501,41,0
7521,67,0
7632,53,2
7640,51,2
7535,53,0
7548,77,0
7599,61,0
7454,78,4
7509,72,0
7498,53,0
7600,65,0
7497,74,0
7603,48,3
7522,75,0
7600,48,0
7650,53,2
7608,66,2
7497,71,0
7637,71,5
7566,43,0
7459,55,1
7552,43,0
7632,41,3
7461,77,4
7458,75,4
7566,75,0
7553,40,0
7486,70,0
7631,43,3
7503,76,0
7574,47,0
7531,45,0
7551,60,0
7508,53,0
7516,48,0
7551,43,0
7494,55,0
7535,75,0
7608,52,2
7537,70,0
7507,65,0
7460,62,1
7457,73,4
7571,77,0
7505,65,0
7629,77,5
7647,67,0
7576,61,0
7549,61,0
7600,68,0
7576,61,0
7467,48,0
7494,41,0
7503,50,0
7646,60,2
7548,51,0
7607,63,0
7589,60,0
7589,49,0
7493,79,0
7648,48,3
7567,65,0
7554,51,0
7504,79,2
7537,65,0
7629,58,2
7602,49,3
7546,45,0
7485,78,0
7506,58,0
7500,62,0
7490,47,0
7587,62,0
7483,64,0
7621,49,3
7533,71,0
7586,80,0
7580,43,0
7481,40,0
7584,77,0
7571,65,0
7568,49,0
7618,44,3
7514,79,0
7551,70,0
7610,53,2
7604,47,3
7564,41,0
7478,48,0
7535,56,0
7513,59,0
7543,56,0
7600,50,0
7524,58,0
7563,42,0
7549,77,0
7521,54,0
7491,80,0
7480,44,0
7534,54,0
7544,50,0
7642,63,2
7511,70,0
7516,56,0
7538,48,0
7623,56,0
7644,63,2
7518,61,0
7618,64,2
7459,57,1
7629,72,5
7590,79,0
7469,69,1
7459,40,1
7587,68,0
7538,57,0
7644,43,3
7605,77,5
7579,63,0
7460,54,1
7504,44,0
7616,57,2
7563,54,0
7488,76,0
7470,41,1
7528,55,0
7479,67,0
7499,44,0
7588,58,0
7536,55,0
7509,43,0
7474,67,1
7609,48,3
7593,46,0
7519,41,0
7576,46,0
7576,55,0
7451,65,1
7543,72,0
7614,61,2
7512,42,0
7487,46,0
7557,70,0
7646,74,5
7521,74,0
7525,61,0
7538,69,0
7563,78,0
7497,46,0
7549,58,0
7650,64,2
7576,56,0
7501,48,0
7492,61,0
7516,55,0
7474,44,1
7450,40,1
7463,72,4
7628,58,2
7635,55,2
7521,71,0
7512,75,0
7478,47,0
7531,66,0
7549,58,0
7473,73,4
7624,40,3
7523,77,0
7520,40,0
7597,58,0
7591,44,0
7642,79,5
7543,43,0
7473,59,1
7562,71,0
7489,80,0
7550,52,0
7640,40,3
7456,68,0
7501,72,0
7473,46,1
7607,56,2
7553,73,0
7451,55,1
7581,80,0
7523,47,0
7507,76,0
7451,62,1
7454,60,1
7456,47,1
7591,71,0
7577,73,0
7616,76,5
7491,58,0
7465,62,1
7485,63,0
7617,61,2
7513,62,0
7574,41,0
7561,62,0
7484,69,0
7647,43,3
7632,71,5
7499,61,0
7502,53,0
7500,50,0
7616,79,5
7483,45,0
7477,48,0
7561,80,0
7461,77,4
7510,63,0
7638,53,2
7463,50,1
7642,69,2
7580,59,0
7541,43,0
7495,67,0
7536,47,0
7588,69,0
7482,45,0
7612,40,3
7498,80,0
7538,63,0
7524,74,0
7503,62,0
7591,77,0
7554,57,0
7625,77,5
7476,42,0
7615,80,5
7632,76,5
7495,63,0
7496,68,0
7453,71,4
7485,70,0
7460,46,1
7601,50,2
7623,46,3
7509,55,0
7472,48,0
7495,66,0
7452,54,1
7527,44,0
7551,54,0
7627,73,5
7477,72,0
7599,80,0
7526,71,0
7526,79,0
7499,59,0
7526,78,0
7641,79,5
7525,68,0
7564,42,0
7540,44,0
7638,57,2
7613,69,2
7588,74,0
7519,70,0
7458,73,4
7484,44,0
7481,50,0
7550,79,0
7647,52,2
7638,66,2
7647,65,2
7637,62,2
7532,43,0
7541,42,0
7619,75,5
7495,54,0
7481,57,0
7500,66,0
7542,70,0
7472,48,1
7577,42,0
7569,47,0
7475,71,0
7579,65,0
7515,77,0
7556,65,0
7474,80,4
7523,70,0
7608,44,3
7639,45,3
7470,67,1
7610,65,2
7614,58,2
7516,58,0
7642,57,2
7463,46,1
7615,62,2
7632,40,3
7647,79,5
7531,41,0
7620,60,2
7580,50,0
7640,55,2
7578,80,0
7534,52,0
7565,73,0
7489,44,0
7638,80,5
7593,45,0
7641,77,5
7498,78,0
7549,41,0
7567,53,0
7521,42,0
7451,68,1
7486,77,0
7487,41,0
7594,65,0
7622,70,5
7549,79,0
7599,56,0
7490,63,0
7458,57,1
7508,78,0
7640,41,3
7558,66,0
7581,59,0
7475,79,0
7633,46,3
7522,70,0
7466,64,1
7619,41,3
7593,47,0
7636,72,5
7497,70,0
7650,50,0
7599,76,0
7644,68,2
7619,58,2
7451,66,1
7545,40,0
7454,60,0
7455,70,4
7621,59,2
7509,63,0
7547,76,0
7533,60,0
7455,53,1
7645,56,2
7588,55,0
7559,56,0
7588,71,0
7539,75,0
7497,49,0
7528,55,0
7509,79,0
7611,40,0
7510,60,0
7522,50,0
7599,51,0
7518,55,0
7643,59,2
7547,63,0
7561,70,0
7514,74,0
7490,54,0
7542,46,0
7557,76,0
7599,66,0
7473,44,1
7640,41,3
7538,68,0
7507,71,0
7507,69,0
7518,55,0
7517,49,0
7508,73,0
7575,40,0
7499,56,0
7542,73,0
7456,50,1
7572,55,0
7548,40,0
7624,65,2
7454,44,1
7566,60,0
7477,69,0
7626,44,3
7520,48,0
7557,48,0
7620,75,5
7516,47,0
7611,74,5
7509,63,0
7546,76,0
7615,55,2
7508,66,0
7575,76,0
7454,57,1
7557,71,0
7487,66,0
7481,70,0
7611,42,3
7495,74,0
7477,75,0
7540,62,0
7471,71,4
7527,64,0
7555,42,0
7587,57,0
7502,64,0
7514,57,1
7466,74,4
7484,62,0
7489,77,0
7534,48,0
7517,55,3
7603,54,2
7532,76,0
7576,46,0
7568,61,0
7568,53,0
7603,77,5
7507,75,0
7570,61,0
7544,48,0
7560,57,0
7451,69,1
7472,48,1
7525,65,0
7554,77,0
7587,54,0
7614,75,2
7584,63,0
7537,80,0
7618,44,3
7534,71,0
7539,75,0
7501,57,0
7626,76,5
7505,62,0
7630,45,3
7478,56,0
7598,50,0
7586,40,0
7628,76,5
7589,44,0
7607,58,2
7458,56,1
7496,52,0
7558,43,0
7466,68,1
7614,58,2
7468,74,4
7524,42,0
7634,40,3
7559,65,0
7640,67,2
7629,45,3
7545,67,0
7451,62,1
7457,48,1
7562,48,0
7477,75,0
7555,44,0
7596,46,0
7600,48,0
7476,61,0
7495,62,0
7595,43,0
7601,52,2
7511,80,0
7463,43,1
7492,78,0
7619,65,2
7616,54,2
7501,74,0
7451,41,1
7573,40,0
7452,43,0
7612,43,3
7547,67,0
7576,70,0
7578,44,0
7556,44,0
7575,72,0
7591,66,0
7631,72,5
7629,54,2
7554,59,0
7486,48,0
7609,76,5
7625,80,5
7569,79,0
7457,59,1
7552,62,0
7548,46,3
7566,67,0
7532,78,0
7650,65,2
7528,76,0
7513,47,0
7497,71,0
7520,41,0
7535,48,0
7583,47,0
7559,78,0
7524,41,0
7472,65,1
7488,51,0
7500,72,0
7623,78,5
7598,80,0
7490,47,0
7472,55,0
7613,43,3
7596,43,0
7508,41,0
7493,70,0
7611,79,5
7566,66,0
7548,58,0
7601,61,2
7593,66,0
7548,78,0
7478,42,0
7466,74,4
7576,64,0
7604,71,5
7496,58,0
7649,73,5
7649,54,2
7613,49,3
7488,54,0
7501,67,0
7473,75,4
7621,50,2
7640,60,2
7535,58,0
7486,80,0
7502,40,0
7498,45,0
7570,59,0
7484,64,0
7544,57,0
7516,43,0
7562,40,0
7452,68,1
7603,49,3
7533,55,0
7543,73,0
7641,56,2
7606,79,0
7592,66,0
7607,80,5
7548,63,0
7533,76,0
7556,71,0
7473,68,1
7562,61,0
7484,79,0
7571,46,0
7572,43,0
7488,54,0
7591,57,0
7619,74,5
7459,72,4
7617,63,2
7595,52,0
7619,61,2
7545,40,0
7606,58,2
7525,53,0
7452,78,4
7619,57,2
7490,40,0
7634,40,3
7486,79,0
7493,67,0
7547,71,0
7624,60,2
7530,45,0
7508,78,0
7629,53,2
7622,67,2
7615,70,5
7492,70,0
7480,75,0
7585,73,0
7603,55,2
7555,77,0
7460,56,1
7630,65,2
7597,54,0
7486,70,0
7567,55,0
7620,73,5
7486,41,0
7514,72,0
7549,41,0
7512,41,0
7524,41,0
7457,45,0
7531,78,0
7550,71,0
7535,42,0
7613,64,2
7514,71,0
7524,51,0
7457,45,1
7485,56,0
7461,67,1
7541,59,0
7571,48,0
7559,74,0
7566,67,0
7592,75,0
7623,50,2
7512,73,0
7540,75,0
7508,61,0
7460,56,1
7583,63,0
7455,68,1
7618,43,3
7506,56,0
7481,80,0
7465,55,1
7521,48,0
7546,50,0
7629,73,5
7599,76,0
7595,69,0
7534,55,0
7555,58,0
7568,76,0
7526,61,0
7528,52,0
7463,56,1
7613,69,2
7500,51,0
7609,55,2
7533,73,0
7518,40,0
7461,74,4
7550,52,0
7575,80,0
7554,52,0
7505,50,0
7455,62,1
7547,48,0
7615,54,2
7610,77,5
7521,50,0
7493,74,0
7538,58,0
7588,59,0
7476,70,0
7460,79,4
7649,56,2
7635,41,3
7621,47,3
7620,77,5
7577,48,0
7643,78,5
7585,56,0
7613,73,5
7554,66,0
7516,72,0
7472,41,1
7485,71,0
7541,61,0
7574,50,0
7468,56,1
7500,72,0
7583,42,1
7520,62,0
7533,48,0
7568,72,0
7539,59,0
7483,57,0
7607,79,5
7566,74,0
7490,42,0
7472,55,1
7628,73,5
7643,69,2
7460,76,4
7460,59,1
7516,80,3
7485,60,0
7503,51,0
7480,79,0
7532,76,0
7451,49,1
7620,57,2
7598,78,0
7618,56,2
7616,63,2
7518,72,0
7454,74,4
7570,74,0
7610,60,2
7569,40,0
7490,64,0
7600,75,0
7601,69,2
7571,57,0
7616,45,3
7453,42,1
7625,44,3
7505,61,0
7649,69,0
7609,80,3
7620,69,2
7493,44,0
7586,76,0
7614,75,5
7629,69,2
7478,45,0
7459,65,1
7624,43,3
7511,56,0
7596,71,0
7480,68,0
7528,74,0
7631,66,2
7617,47,3
7563,74,0
7563,51,3
7638,60,2
7498,75,0
7568,78,0
7645,72,5
7596,63,0
7560,64,0
7481,63,0
7508,79,0
7608,50,2
7508,62,0
7625,45,3
7627,74,5
7606,59,2
7623,68,2
7641,43,3
7493,76,0
7501,49,0
7495,79,0
7607,79,5
7480,42,0
7461,80,4
7547,57,0
7630,61,2
7579,79,0
7646,46,3
7535,73,0
7628,45,3
7486,68,0
7480,55,0
7647,62,2
7455,60,1
7629,65,2
7491,71,0
7480,80,0
7533,41,0
7615,75,5
7605,47,3
7503,44,3
7454,45,1
7556,53,0
7550,63,0
7524,48,0
7456,75,4
7577,52,0
7595,47,0
7531,56,0
7521,48,0
7468,47,1
7604,58,2
7476,71,0
7574,77,0
7568,49,0
7496,57,0
7451,75,4
7488,78,0
7450,45,1
7606,66,2
7640,57,2
7484,79,0
7601,69,2
7610,72,5
7512,72,0
7452,47,1
7565,48,0
7467,52,1
7482,48,0
7556,48,0
7534,50,0
7479,55,0
7605,48,3
7482,51,0
7584,66,0
7533,67,0
7584,64,0
7616,47,3
7450,48,1
7543,49,0
7634,46,0
7474,67,1
7491,49,0
7475,65,0
7470,41,1
7521,48,0
7490,68,0
7575,53,0
7583,58,0
7459,60,1
7621,78,5
7576,74,0
7510,50,0
7529,67,0
7575,57,0
7453,59,1
7570,76,0
7515,74,0
7565,73,0
7579,55,0
7458,64,1
7634,55,2
7508,40,0
7529,63,0
7473,59,1
7515,61,0
7501,43,0
7463,47,1
7468,42,1
7556,64,0
7622,50,2
7567,48,0
7530,69,0
7611,57,0
7641,63,2
7486,47,0
7509,74,0
7565,73,0
7628,69,2
7597,54,0
7571,58,0
7650,66,2
7560,76,0
7624,69,2
7546,59,0
7520,76,0
7503,71,0
7534,51,0
7533,77,0
7528,55,0
7495,60,0
7528,74,0
7580,51,0
7552,43,0
7481,59,0
7484,59,0
7526,42,0
7579,75,0
7510,79,0
7583,80,0
7611,80,5
7523,46,0
7472,59,1
7488,46,0
7521,46,0
7612,41,3
7489,67,0
7628,75,5
7603,56,0
7515,41,0
7541,41,0
7596,57,0
7629,80,5
7500,43,0
7609,67,2
7497,42,0
7618,63,2
7523,60,0
7638,65,2
7487,49,0
7511,72,0
7519,49,0
7465,43,1
7533,68,0
7470,77,4
7643,40,3
7511,48,0
7506,67,0
7524,70,0
7646,77,5
7502,53,0
7649,42,3
7616,73,5
7510,51,0
7577,74,0
7556,63,0
7484,66,0
7634,54,2
7552,46,0
7520,54,0
7466,43,1
7523,80,0
7470,70,4
7539,55,0
7484,77,0
7489,63,0
7586,75,0
7477,56,0
7475,48,0
7535,54,0
7465,42,1
7544,51,0
7522,55,0
7538,74,0
7519,44,0
7469,65,1
7484,47,0
7546,56,0
7645,68,2
7566,72,0
7452,80,4
7533,76,0
7545,65,0
7499,53,0
7495,40,0
7550,47,0
7583,44,0
7602,52,2
7641,46,3
7557,46,0
7606,62,2
7610,58,2
7560,68,0
7587,67,0
7551,69,0
7464,40,1
7546,55,0
7557,58,0
7514,65,0
7521,48,0
7609,67,2
7513,57,0
7612,65,2
7635,43,3
7458,56,1
7591,75,0
7539,53,0
7646,58,2
7540,63,0
7592,80,0
7468,78,4
7591,45,0
7507,69,0
7572,47,0
7497,80,0
7538,72,0
7501,66,0
7577,70,0
7527,61,0
7506,44,0
7554,42,0
7575,59,0
7509,59,0
7483,76,0
7481,68,0
7500,74,0
7492,74,0
7527,65,0
7453,79,4
7504,64,0
7563,49,0
7483,44,0
7528,68,0
7510,65,0
7553,56,0
7626,69,2
7502,71,0
7639,49,3
7569,46,0
7495,48,0
7518,67,0
7512,73,0
7632,79,5
7590,71,0
7450,66,1
7571,63,0
7602,45,3
7562,58,0
7649,58,2
7564,60,0
7510,49,0
7633,62,2
7607,48,3
7570,75,0
7481,62,0
7466,49,1
7607,64,2
7485,54,0
7562,61,0
7565,40,0
7488,78,0
7597,72,0
7505,48,0
7547,68,0
7567,58,0
7543,79,0
7601,69,2
7523,66,0
7486,79,0
7605,66,2
7460,44,1
7474,43,1
7458,69,1
7565,79,0
7480,45,0
7547,59,0
7585,62,0
7649,42,3
7479,53,0
7543,55,0
7601,79,5
7528,71,0
7645,68,2
7526,74,0
7552,61,0
7595,62,0
7606,58,2
7647,59,2
7633,45,3
7477,78,0
7637,50,2
7511,80,0
7451,77,4
7530,69,0
7470,70,4
7467,64,1
7453,60,1
7468,63,1
7604,55,0
7537,73,0
7470,80,4
7616,51,2
7499,40,0
7617,66,2
7618,58,2
7600,73,0
7547,80,0
7641,48,3
7558,59,0
7515,54,0
7485,41,0
7602,76,5
7588,40,0
7524,69,0
7632,52,2
7464,57,1
7504,75,0
7640,57,2
7526,55,0
7451,78,4
7605,41,3
7582,49,0
7480,56,0
7647,46,3
7528,73,0
7556,59,0
7605,46,3
7579,79,0
7470,56,1
7504,77,0
7511,45,0
7481,76,0
7541,41,0
7607,69,2
7618,46,3
7628,49,3
7493,47,0
7569,65,0
7591,80,0
7485,69,0
7504,70,0
7580,41,0
7566,68,0
7603,57,2
7581,67,0
7561,52,0
7590,48,0
7480,40,0
7554,74,0
7456,61,1
7493,65,0
7574,57,0
7605,59,2
7504,62,0
7469,68,1
7465,68,1
7604,68,2
7636,58,2
7592,75,0
